path,breed,split
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_8841.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_2942.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_6314.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_6013.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_5785.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_6690.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_9934.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_6288.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_6578.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_9368.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_6547.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_4738.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_5327.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_5829.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_299.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_5470.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_5489.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_6513.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\malinois\n02105162_2836.jpg,malinois,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_10397.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_5067.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_233.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_4921.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_8507.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_6405.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_3947.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_7345.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_899.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_37.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_6077.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_2465.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_2905.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_22167.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_7004.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_9270.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_6942.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_4262.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_6464.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_8735.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_4004.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_11653.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_6278.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_548.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_2760.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_13013.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_22439.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_19731.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_4257.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_7394.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_2154.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_8767.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_16014.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_2889.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_5596.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_3396.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_3108.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_17059.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\maltese_dog\n02085936_66.jpg,maltese_dog,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_2546.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_3474.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_3790.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_451.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_2888.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_553.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_632.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_1983.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_3349.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_2073.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_1956.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_2804.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_1954.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_2143.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_272.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_1653.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_375.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_505.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_2798.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_937.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_386.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_2727.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_2145.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\mexican_hairless\n02113978_2276.jpg,mexican_hairless,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_579.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_6650.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_2453.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_843.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_3009.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_6186.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_262.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_6541.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_2468.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_7717.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_2203.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_1971.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_7128.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_4907.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_6680.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_4456.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_5987.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_6246.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_4750.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_6051.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_1590.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_5599.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_6598.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_1233.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_5077.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_6098.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_1885.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_6151.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_pinscher\n02107312_1794.jpg,miniature_pinscher,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_3109.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_9546.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_430.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_3203.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_2585.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_6384.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_1136.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_2249.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_1748.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_3327.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_2405.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_212.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_7710.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_9159.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_237.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_459.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_2150.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_4526.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_347.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_317.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_2596.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_9682.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_1395.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_poodle\n02113712_1226.jpg,miniature_poodle,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_4018.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_2002.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_6188.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_1523.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_5030.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_5223.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_2701.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_3035.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_6936.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_2634.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_1589.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_1556.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_5257.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_2426.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_1535.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_162.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_6701.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_1327.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_4844.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_328.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_1443.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_255.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_635.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\miniature_schnauzer\n02097047_2984.jpg,miniature_schnauzer,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_2705.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_413.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_6096.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_2255.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_9301.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_6017.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_2451.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_4869.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_1288.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_1023.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_12022.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_341.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_7377.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_939.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_8579.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_3153.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_5168.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_7760.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_2524.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_2769.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_2807.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_1295.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_6577.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_11530.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_392.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_3990.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_7105.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_4881.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_6861.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\newfoundland\n02111277_2411.jpg,newfoundland,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_4361.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_2211.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_281.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_1696.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_1467.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_3060.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_4394.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_2785.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_2165.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_694.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_3172.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_3477.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_2428.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_315.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_2414.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_3248.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_4611.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_745.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_3378.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_482.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_4238.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_1913.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_3425.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_1944.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_4519.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_445.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norfolk_terrier\n02094114_4501.jpg,norfolk_terrier,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norwegian_elkhound\n02091467_878.jpg,norwegian_elkhound,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norwegian_elkhound\n02091467_3942.jpg,norwegian_elkhound,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norwegian_elkhound\n02091467_2127.jpg,norwegian_elkhound,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norwegian_elkhound\n02091467_3546.jpg,norwegian_elkhound,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norwegian_elkhound\n02091467_366.jpg,norwegian_elkhound,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norwegian_elkhound\n02091467_2179.jpg,norwegian_elkhound,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norwegian_elkhound\n02091467_872.jpg,norwegian_elkhound,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norwegian_elkhound\n02091467_1544.jpg,norwegian_elkhound,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norwegian_elkhound\n02091467_6459.jpg,norwegian_elkhound,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norwegian_elkhound\n02091467_1487.jpg,norwegian_elkhound,test
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\norwegian_elkhound\n02091467_4492.jpg,norwegian_elkhound,test
